id,adcode,country,province,city,district,city_sname,lat,lng,UnrealX,UnrealY,
3105,230714,中国,黑龙江省,伊春市,乌伊岭区,,48.59057,129.43773,,,
3106,230711,中国,黑龙江省,伊春市,乌马河区,,47.72669,128.80019,,,
3107,230710,中国,黑龙江省,伊春市,五营区,,48.10802,129.24536,,,
3108,230702,中国,黑龙江省,伊春市,伊春区,,47.72798,128.90743,,,
3109,230703,中国,黑龙江省,伊春市,南岔区,,47.13799,129.28365,,,
3110,230704,中国,黑龙江省,伊春市,友好区,,47.8538,128.84071,,,
3111,230722,中国,黑龙江省,伊春市,嘉荫县,,48.88942,130.40308,,,
3112,230713,中国,黑龙江省,伊春市,带岭区,,47.02834,129.02057,,,
3113,230707,中国,黑龙江省,伊春市,新青区,,48.29045,129.53362,,,
3114,230712,中国,黑龙江省,伊春市,汤旺河区,,48.45469,129.57097,,,
3115,230715,中国,黑龙江省,伊春市,红星区,,48.23941,129.39081,,,
3116,230708,中国,黑龙江省,伊春市,美溪区,,47.63508,129.12925,,,
3117,230706,中国,黑龙江省,伊春市,翠峦区,,47.72582,128.669,,,
3118,230705,中国,黑龙江省,伊春市,西林区,,47.48081,129.31286,,,
3119,230709,中国,黑龙江省,伊春市,金山屯区,,47.41303,129.42899,,,
3120,230781,中国,黑龙江省,伊春市,铁力市,,46.98664,128.03243,,,
3121,230800,中国,黑龙江省,佳木斯市,,佳木斯,46.83,130.35,193960,-129830,
