,from_province,to_province,time,quantity,from_lat,to_lat,from_lon,to_lon
0,上海,云南,2020-01-01,198.64764000000002,25.904379999999996,31.62290000000001,102.30507500000002,121.54409
1,上海,云南,2020-01-02,225.8579052,25.904379999999996,31.62290000000001,102.30507500000002,121.54409
2,上海,云南,2020-01-03,271.1760768,25.904379999999996,31.62290000000001,102.30507500000002,121.54409
3,上海,云南,2020-01-04,335.2077108,25.904379999999996,31.62290000000001,102.30507500000002,121.54409
4,上海,云南,2020-01-05,349.67366280000005,25.904379999999996,31.62290000000001,102.30507500000002,121.54409
5,上海,云南,2020-01-06,347.82948719999996,25.904379999999996,31.62290000000001,102.30507500000002,121.54409
6,上海,云南,2020-01-07,312.5975004,25.904379999999996,31.62290000000001,102.30507500000002,121.54409
7,上海,云南,2020-01-08,373.1616216,25.904379999999996,31.62290000000001,102.30507500000002,121.54409
8,上海,云南,2020-01-09,362.26135439999996,25.904379999999996,31.62290000000001,102.30507500000002,121.54409
9,上海,云南,2020-01-10,311.38580520000005,25.904379999999996,31.62290000000001,102.30507500000002,121.54409
10,上海,云南,2020-01-11,272.5863192,25.904379999999996,31.62290000000001,102.30507500000002,121.54409
11,上海,云南,2020-01-12,244.95650640000002,25.904379999999996,31.62290000000001,102.30507500000002,121.54409
12,上海,云南,2020-01-13,327.96216359999994,25.904379999999996,31.62290000000001,102.30507500000002,121.54409
13,上海,云南,2020-01-14,290.8288152,25.904379999999996,31.62290000000001,102.30507500000002,121.54409
14,上海,云南,2020-01-15,251.4452868,25.904379999999996,31.62290000000001,102.30507500000002,121.54409
15,上海,云南,2020-01-16,273.2699592,25.904379999999996,31.62290000000001,102.30507500000002,121.54409
16,上海,云南,2020-01-17,251.11503360000003,25.904379999999996,31.62290000000001,102.30507500000002,121.54409
17,上海,云南,2020-01-18,240.3526608,25.904379999999996,31.62290000000001,102.30507500000002,121.54409
18,上海,云南,2020-01-19,211.9558428,25.904379999999996,31.62290000000001,102.30507500000002,121.54409
19,上海,云南,2020-01-20,212.51548800000003,25.904379999999996,31.62290000000001,102.30507500000002,121.54409
20,上海,云南,2020-01-21,246.5559972,25.904379999999996,31.62290000000001,102.30507500000002,121.54409
21,上海,云南,2020-01-22,219.97205639999999,25.904379999999996,31.62290000000001,102.30507500000002,121.54409
22,上海,云南,2020-01-23,206.5755636,25.904379999999996,31.62290000000001,102.30507500000002,121.54409
23,上海,云南,2020-01-24,189.49794480000003,26.093522857142855,31.62290000000001,102.61564142857144,121.54409
24,上海,云南,2020-01-25,153.2679084,25.904379999999996,31.62290000000001,102.30507500000002,121.54409
25,上海,云南,2020-01-26,200.85576480000003,25.904379999999996,31.62290000000001,102.30507500000002,121.54409
26,上海,云南,2020-01-27,270.5368572,25.904379999999996,31.62290000000001,102.30507500000002,121.54409
27,上海,云南,2020-01-28,280.43612640000003,25.904379999999996,31.62290000000001,102.30507500000002,121.54409
28,上海,云南,2020-01-29,197.0561196,25.904379999999996,31.62290000000001,102.30507500000002,121.54409
29,上海,云南,2020-01-30,185.34536640000002,25.904379999999996,31.62290000000001,102.30507500000002,121.54409
30,上海,云南,2020-01-31,135.30204360000002,25.904379999999996,31.62290000000001,102.30507500000002,121.54409
31,上海,云南,2020-02-01,149.0924556,25.904379999999996,31.62290000000001,102.30507500000002,121.54409
32,上海,云南,2020-02-02,145.328256,25.904379999999996,31.62290000000001,102.30507500000002,121.54409
33,上海,内蒙古自治区,2020-01-01,96.44365440000001,43.389009,31.62290000000001,115.39364900000001,121.54409000000001
34,上海,内蒙古自治区,2020-01-02,146.09344679999998,43.389009,31.62290000000001,115.39364900000001,121.54409000000001
35,上海,内蒙古自治区,2020-01-03,201.23941320000003,43.389009,31.62290000000001,115.39364900000001,121.54409000000001
36,上海,内蒙古自治区,2020-01-04,241.57316880000002,43.389009,31.62290000000001,115.39364900000001,121.54409000000001
37,上海,内蒙古自治区,2020-01-05,220.33632959999997,43.389009,31.62290000000001,115.39364900000001,121.54409000000001
38,上海,内蒙古自治区,2020-01-06,252.6398748,43.389009,31.62290000000001,115.39364900000001,121.54409000000001
39,上海,内蒙古自治区,2020-01-07,261.3885228,43.389009,31.62290000000001,115.39364900000001,121.54409000000001
40,上海,内蒙古自治区,2020-01-08,293.93166600000006,43.389009,31.62290000000001,115.39364900000001,121.54409000000001
41,上海,内蒙古自治区,2020-01-09,245.2620708,43.389009,31.62290000000001,115.39364900000001,121.54409000000001
42,上海,内蒙古自治区,2020-01-10,205.73653320000003,43.389009,31.62290000000001,115.39364900000001,121.54409000000001
43,上海,内蒙古自治区,2020-01-11,188.3888928,43.59140333333333,31.62290000000001,116.14269444444443,121.54409
44,上海,内蒙古自治区,2020-01-12,203.2229736,43.389009,31.62290000000001,115.39364900000001,121.54409000000001
45,上海,内蒙古自治区,2020-01-13,197.1683856,43.389009,31.62290000000001,115.39364900000001,121.54409000000001
46,上海,内蒙古自治区,2020-01-14,180.37125360000002,43.389009,31.62290000000001,115.39364900000001,121.54409000000001
47,上海,内蒙古自治区,2020-01-15,160.24311,43.389009,31.62290000000001,115.39364900000001,121.54409000000001
48,上海,内蒙古自治区,2020-01-16,177.25369320000001,43.389009,31.62290000000001,115.39364900000001,121.54409000000001
49,上海,内蒙古自治区,2020-01-17,187.53275520000003,43.389009,31.62290000000001,115.39364900000001,121.54409000000001
50,上海,内蒙古自治区,2020-01-18,177.6527316,43.389009,31.62290000000001,115.39364900000001,121.54409000000001
51,上海,内蒙古自治区,2020-01-19,176.04225720000002,43.389009,31.62290000000001,115.39364900000001,121.54409000000001
52,上海,内蒙古自治区,2020-01-20,160.59905640000002,43.389009,31.62290000000001,115.39364900000001,121.54409000000001
53,上海,内蒙古自治区,2020-01-21,153.3842244,43.389009,31.62290000000001,115.39364900000001,121.54409000000001
54,上海,内蒙古自治区,2020-01-22,155.59163639999997,43.389009,31.62290000000001,115.39364900000001,121.54409000000001
