,day,susceptics,exposed,infected,recover,province_y,province_en
546,17,9339999,0,0,0,海南省,Hainan
547,17,59169982,9,4,3,湖北省,Hubei
548,17,68989999,0,0,0,湖南省,Hunan
549,17,26369999,0,0,0,甘肃省,Gansu
550,17,39409999,0,0,0,福建省,Fujian
551,17,3439999,0,0,0,西藏自治区,Tibet
552,17,35999999,0,0,0,贵州省,Guizhou
553,17,43589999,0,0,0,辽宁省,Liaoning
554,17,31019999,0,0,0,重庆声,Chongqing
555,17,38639999,0,0,0,陕西省,Shaanxi
556,17,6029999,0,0,0,青海省,Qinghai
557,17,37729999,0,0,0,黑龙江省,Heilongjiang
558,18,24239999,0,0,0,上海市,Shanghai
559,18,48299999,0,0,0,云南省,Yunnan
560,18,25339999,0,0,0,内蒙古自治区,Inner Mongolia
561,18,21539999,0,0,0,北京市,Beijing
562,18,27039999,0,0,0,吉林省,Jilin
563,18,83409999,0,0,0,四川省,Sichuan
564,18,15599999,0,0,0,天津市,Tianjin
565,18,6879999,0,0,0,宁夏回族自治区,Ningxia
566,18,63239999,0,0,0,安徽省,Anhui
567,18,100469999,0,0,0,山东省,Shandong
568,18,37179999,0,0,0,山西省,Shanxi
569,18,113459999,0,0,0,广东省,Guangdong
570,18,49259999,0,0,0,广西壮族自治区,Guangxi
571,18,24869999,0,0,0,新疆维吾尔自治区,Xinjiang
572,18,80509999,0,0,0,江苏省,Jiangsu
573,18,46479999,0,0,0,江西省,Jiangxi
574,18,75559999,0,0,0,河北省,Hebei
575,18,96049999,0,0,0,河南省,Henan
576,18,57369999,0,0,0,浙江省,Zhejiang
577,18,9339999,0,0,0,海南省,Hainan
578,18,59169980,10,5,4,湖北省,Hubei
579,18,68989999,0,0,0,湖南省,Hunan
580,18,26369999,0,0,0,甘肃省,Gansu
581,18,39409999,0,0,0,福建省,Fujian
582,18,3439999,0,0,0,西藏自治区,Tibet
583,18,35999999,0,0,0,贵州省,Guizhou
584,18,43589999,0,0,0,辽宁省,Liaoning
585,18,31019999,0,0,0,重庆声,Chongqing
586,18,38639999,0,0,0,陕西省,Shaanxi
587,18,6029999,0,0,0,青海省,Qinghai
588,18,37729999,0,0,0,黑龙江省,Heilongjiang
589,19,24239999,0,0,0,上海市,Shanghai
590,19,48299999,0,0,0,云南省,Yunnan
591,19,25339999,0,0,0,内蒙古自治区,Inner Mongolia
592,19,21539999,0,0,0,北京市,Beijing
593,19,27039999,0,0,0,吉林省,Jilin
594,19,83409999,0,0,0,四川省,Sichuan
595,19,15599999,0,0,0,天津市,Tianjin
596,19,6879999,0,0,0,宁夏回族自治区,Ningxia
597,19,63239999,0,0,0,安徽省,Anhui
598,19,100469999,0,0,0,山东省,Shandong
599,19,37179999,0,0,0,山西省,Shanxi
600,19,113459999,0,0,0,广东省,Guangdong
601,19,49259999,0,0,0,广西壮族自治区,Guangxi
602,19,24869999,0,0,0,新疆维吾尔自治区,Xinjiang
603,19,80509999,0,0,0,江苏省,Jiangsu
604,19,46479999,0,0,0,江西省,Jiangxi
605,19,75559999,0,0,0,河北省,Hebei
606,19,96049999,0,0,0,河南省,Henan
607,19,57369999,0,0,0,浙江省,Zhejiang
608,19,9339999,0,0,0,海南省,Hainan
609,19,59169976,12,6,4,湖北省,Hubei
610,19,68989999,0,0,0,湖南省,Hunan
611,19,26369999,0,0,0,甘肃省,Gansu
612,19,39409999,0,0,0,福建省,Fujian
613,19,3439999,0,0,0,西藏自治区,Tibet
614,19,35999999,0,0,0,贵州省,Guizhou
615,19,43589999,0,0,0,辽宁省,Liaoning
616,19,31019999,0,0,0,重庆声,Chongqing
617,19,38639999,0,0,0,陕西省,Shaanxi
618,19,6029999,0,0,0,青海省,Qinghai
619,19,37729999,0,0,0,黑龙江省,Heilongjiang
620,20,24239999,0,0,0,上海市,Shanghai
621,20,48299999,0,0,0,云南省,Yunnan
622,20,25339999,0,0,0,内蒙古自治区,Inner Mongolia
623,20,21539999,0,0,0,北京市,Beijing
624,20,27039999,0,0,0,吉林省,Jilin
625,20,83409999,0,0,0,四川省,Sichuan
626,20,15599999,0,0,0,天津市,Tianjin
627,20,6879999,0,0,0,宁夏回族自治区,Ningxia
628,20,63239999,0,0,0,安徽省,Anhui
629,20,100469999,0,0,0,山东省,Shandong
630,20,37179999,0,0,0,山西省,Shanxi
631,20,113459999,0,0,0,广东省,Guangdong
632,20,49259999,0,0,0,广西壮族自治区,Guangxi
633,20,24869999,0,0,0,新疆维吾尔自治区,Xinjiang
634,20,80509999,0,0,0,江苏省,Jiangsu
635,20,46479999,0,0,0,江西省,Jiangxi
636,20,75559999,0,0,0,河北省,Hebei
637,20,96049999,0,0,0,河南省,Henan
638,20,57369999,0,0,0,浙江省,Zhejiang
639,20,9339999,0,0,0,海南省,Hainan
640,20,59169973,14,7,5,湖北省,Hubei
641,20,68989999,0,0,0,湖南省,Hunan
642,20,26369999,0,0,0,甘肃省,Gansu
643,20,39409999,0,0,0,福建省,Fujian
644,20,3439999,0,0,0,西藏自治区,Tibet
645,20,35999999,0,0,0,贵州省,Guizhou
646,20,43589999,0,0,0,辽宁省,Liaoning
647,20,31019999,0,0,0,重庆声,Chongqing
648,20,38639999,0,0,0,陕西省,Shaanxi
649,20,6029999,0,0,0,青海省,Qinghai
650,20,37729999,0,0,0,黑龙江省,Heilongjiang
651,21,24239999,0,0,0,上海市,Shanghai
652,21,48299999,0,0,0,云南省,Yunnan
653,21,25339999,0,0,0,内蒙古自治区,Inner Mongolia
654,21,21539999,0,0,0,北京市,Beijing
655,21,27039999,0,0,0,吉林省,Jilin
656,21,83409999,0,0,0,四川省,Sichuan
657,21,15599999,0,0,0,天津市,Tianjin
658,21,6879999,0,0,0,宁夏回族自治区,Ningxia
659,21,63239999,0,0,0,安徽省,Anhui
660,21,100469999,0,0,0,山东省,Shandong
661,21,37179999,0,0,0,山西省,Shanxi
662,21,113459999,0,0,0,广东省,Guangdong
663,21,49259999,0,0,0,广西壮族自治区,Guangxi
664,21,24869999,0,0,0,新疆维吾尔自治区,Xinjiang
665,21,80509999,0,0,0,江苏省,Jiangsu
666,21,46479999,0,0,0,江西省,Jiangxi
667,21,75559999,0,0,0,河北省,Hebei
668,21,96049999,0,0,0,河南省,Henan
669,21,57369999,0,0,0,浙江省,Zhejiang
670,21,9339999,0,0,0,海南省,Hainan
671,21,59169968,16,8,6,湖北省,Hubei
672,21,68989999,0,0,0,湖南省,Hunan
673,21,26369999,0,0,0,甘肃省,Gansu
674,21,39409999,0,0,0,福建省,Fujian
675,21,3439999,0,0,0,西藏自治区,Tibet
676,21,35999999,0,0,0,贵州省,Guizhou
677,21,43589999,0,0,0,辽宁省,Liaoning
678,21,31019999,0,0,0,重庆声,Chongqing
679,21,38639999,0,0,0,陕西省,Shaanxi
680,21,6029999,0,0,0,青海省,Qinghai
681,21,37729999,0,0,0,黑龙江省,Heilongjiang
682,22,24239999,0,0,0,上海市,Shanghai
683,22,48299999,0,0,0,云南省,Yunnan
684,22,25339999,0,0,0,内蒙古自治区,Inner Mongolia
685,22,21539999,0,0,0,北京市,Beijing
686,22,27039999,0,0,0,吉林省,Jilin
687,22,83409999,0,0,0,四川省,Sichuan
688,22,15599999,0,0,0,天津市,Tianjin
689,22,6879999,0,0,0,宁夏回族自治区,Ningxia
690,22,63239999,0,0,0,安徽省,Anhui
691,22,100469999,0,0,0,山东省,Shandong
692,22,37179999,0,0,0,山西省,Shanxi
693,22,113459999,0,0,0,广东省,Guangdong
694,22,49259999,0,0,0,广西壮族自治区,Guangxi
695,22,24869999,0,0,0,新疆维吾尔自治区,Xinjiang
696,22,80509999,0,0,0,江苏省,Jiangsu
697,22,46479999,0,0,0,江西省,Jiangxi
698,22,75559999,0,0,0,河北省,Hebei
699,22,96049999,0,0,0,河南省,Henan
700,22,57369999,0,0,0,浙江省,Zhejiang
701,22,9339999,0,0,0,海南省,Hainan
702,22,59169963,19,9,7,湖北省,Hubei
703,22,68989999,0,0,0,湖南省,Hunan
704,22,26369999,0,0,0,甘肃省,Gansu
705,22,39409999,0,0,0,福建省,Fujian
706,22,3439999,0,0,0,西藏自治区,Tibet
707,22,35999999,0,0,0,贵州省,Guizhou
708,22,43589999,0,0,0,辽宁省,Liaoning
709,22,31019999,0,0,0,重庆声,Chongqing
710,22,38639999,0,0,0,陕西省,Shaanxi
711,22,6029999,0,0,0,青海省,Qinghai
712,22,37729999,0,0,0,黑龙江省,Heilongjiang
713,23,24239999,0,0,0,上海市,Shanghai
714,23,48299999,0,0,0,云南省,Yunnan
715,23,25339999,0,0,0,内蒙古自治区,Inner Mongolia
716,23,21539999,0,0,0,北京市,Beijing
717,23,27039999,0,0,0,吉林省,Jilin
718,23,83409999,0,0,0,四川省,Sichuan
719,23,15599999,0,0,0,天津市,Tianjin
720,23,6879999,0,0,0,宁夏回族自治区,Ningxia
721,23,63239999,0,0,0,安徽省,Anhui
722,23,100469999,0,0,0,山东省,Shandong
723,23,37179999,0,0,0,山西省,Shanxi
724,23,113459999,0,0,0,广东省,Guangdong
725,23,49259999,0,0,0,广西壮族自治区,Guangxi
726,23,24869999,0,0,0,新疆维吾尔自治区,Xinjiang
727,23,80509999,0,0,0,江苏省,Jiangsu
728,23,46479999,0,0,0,江西省,Jiangxi
729,23,75559999,0,0,0,河北省,Hebei
730,23,96049999,0,0,0,河南省,Henan
731,23,57369999,0,0,0,浙江省,Zhejiang
732,23,9339999,0,0,0,海南省,Hainan
733,23,59169957,22,10,8,湖北省,Hubei
734,23,68989999,0,0,0,湖南省,Hunan
735,23,26369999,0,0,0,甘肃省,Gansu
736,23,39409999,0,0,0,福建省,Fujian
737,23,3439999,0,0,0,西藏自治区,Tibet
738,23,35999999,0,0,0,贵州省,Guizhou
739,23,43589999,0,0,0,辽宁省,Liaoning
740,23,31019999,0,0,0,重庆声,Chongqing
741,23,38639999,0,0,0,陕西省,Shaanxi
742,23,6029999,0,0,0,青海省,Qinghai
743,23,37729999,0,0,0,黑龙江省,Heilongjiang
744,24,24239999,0,0,0,上海市,Shanghai
745,24,48299999,0,0,0,云南省,Yunnan
746,24,25339999,0,0,0,内蒙古自治区,Inner Mongolia
747,24,21539999,0,0,0,北京市,Beijing
748,24,27039999,0,0,0,吉林省,Jilin
749,24,83409999,0,0,0,四川省,Sichuan
750,24,15599999,0,0,0,天津市,Tianjin
751,24,6879999,0,0,0,宁夏回族自治区,Ningxia
752,24,63239999,0,0,0,安徽省,Anhui
753,24,100469999,0,0,0,山东省,Shandong
754,24,37179999,0,0,0,山西省,Shanxi
755,24,113459999,0,0,0,广东省,Guangdong
756,24,49259999,0,0,0,广西壮族自治区,Guangxi
757,24,24869999,0,0,0,新疆维吾尔自治区,Xinjiang
758,24,80509999,0,0,0,江苏省,Jiangsu
759,24,46479999,0,0,0,江西省,Jiangxi
760,24,75559999,0,0,0,河北省,Hebei
761,24,96049999,0,0,0,河南省,Henan
762,24,57369999,0,0,0,浙江省,Zhejiang
763,24,9339999,0,0,0,海南省,Hainan
764,24,59169950,26,12,10,湖北省,Hubei
765,24,68989999,0,0,0,湖南省,Hunan
766,24,26369999,0,0,0,甘肃省,Gansu
767,24,39409999,0,0,0,福建省,Fujian
768,24,3439999,0,0,0,西藏自治区,Tibet
769,24,35999999,0,0,0,贵州省,Guizhou
770,24,43589999,0,0,0,辽宁省,Liaoning
771,24,31019999,0,0,0,重庆声,Chongqing
772,24,38639999,0,0,0,陕西省,Shaanxi
773,24,6029999,0,0,0,青海省,Qinghai
774,24,37729999,0,0,0,黑龙江省,Heilongjiang
775,25,24239999,0,0,0,上海市,Shanghai
776,25,48299999,0,0,0,云南省,Yunnan
777,25,25339999,0,0,0,内蒙古自治区,Inner Mongolia
778,25,21539999,0,0,0,北京市,Beijing
779,25,27039999,0,0,0,吉林省,Jilin
780,25,83409999,0,0,0,四川省,Sichuan
781,25,15599999,0,0,0,天津市,Tianjin
782,25,6879999,0,0,0,宁夏回族自治区,Ningxia
783,25,63239999,0,0,0,安徽省,Anhui
784,25,100469999,0,0,0,山东省,Shandong
785,25,37179999,0,0,0,山西省,Shanxi
786,25,113459999,0,0,0,广东省,Guangdong
787,25,49259999,0,0,0,广西壮族自治区,Guangxi
788,25,24869999,0,0,0,新疆维吾尔自治区,Xinjiang
789,25,80509999,0,0,0,江苏省,Jiangsu
790,25,46479999,0,0,0,江西省,Jiangxi
791,25,75559999,0,0,0,河北省,Hebei
792,25,96049999,0,0,0,河南省,Henan
793,25,57369999,0,0,0,浙江省,Zhejiang
794,25,9339999,0,0,0,海南省,Hainan
795,25,59169942,30,14,12,湖北省,Hubei
796,25,68989999,0,0,0,湖南省,Hunan
797,25,26369999,0,0,0,甘肃省,Gansu
798,25,39409999,0,0,0,福建省,Fujian
799,25,3439999,0,0,0,西藏自治区,Tibet
800,25,35999999,0,0,0,贵州省,Guizhou
801,25,43589999,0,0,0,辽宁省,Liaoning
802,25,31019999,0,0,0,重庆声,Chongqing
803,25,38639999,0,0,0,陕西省,Shaanxi
804,25,6029999,0,0,0,青海省,Qinghai
805,25,37729999,0,0,0,黑龙江省,Heilongjiang
806,26,24239999,0,0,0,上海市,Shanghai
807,26,48299999,0,0,0,云南省,Yunnan
808,26,25339999,0,0,0,内蒙古自治区,Inner Mongolia
809,26,21539999,0,0,0,北京市,Beijing
810,26,27039999,0,0,0,吉林省,Jilin
811,26,83409999,0,0,0,四川省,Sichuan
812,26,15599999,0,0,0,天津市,Tianjin
813,26,6879999,0,0,0,宁夏回族自治区,Ningxia
814,26,63239999,0,0,0,安徽省,Anhui
815,26,100469999,0,0,0,山东省,Shandong
816,26,37179999,0,0,0,山西省,Shanxi
817,26,113459999,0,0,0,广东省,Guangdong
818,26,49259999,0,0,0,广西壮族自治区,Guangxi
819,26,24869999,0,0,0,新疆维吾尔自治区,Xinjiang
820,26,80509999,0,0,0,江苏省,Jiangsu
821,26,46479999,0,0,0,江西省,Jiangxi
822,26,75559999,0,0,0,河北省,Hebei
823,26,96049999,0,0,0,河南省,Henan
824,26,57369999,0,0,0,浙江省,Zhejiang
825,26,9339999,0,0,0,海南省,Hainan
826,26,59169933,35,17,14,湖北省,Hubei
827,26,68989999,0,0,0,湖南省,Hunan
828,26,26369999,0,0,0,甘肃省,Gansu
829,26,39409999,0,0,0,福建省,Fujian
830,26,3439999,0,0,0,西藏自治区,Tibet
831,26,35999999,0,0,0,贵州省,Guizhou
832,26,43589999,0,0,0,辽宁省,Liaoning
833,26,31019999,0,0,0,重庆声,Chongqing
834,26,38639999,0,0,0,陕西省,Shaanxi
835,26,6029999,0,0,0,青海省,Qinghai
836,26,37729999,0,0,0,黑龙江省,Heilongjiang
837,27,24239999,0,0,0,上海市,Shanghai
838,27,48299999,0,0,0,云南省,Yunnan
839,27,25339999,0,0,0,内蒙古自治区,Inner Mongolia
840,27,21539999,0,0,0,北京市,Beijing
841,27,27039999,0,0,0,吉林省,Jilin
842,27,83409999,0,0,0,四川省,Sichuan
843,27,15599999,0,0,0,天津市,Tianjin
844,27,6879999,0,0,0,宁夏回族自治区,Ningxia
845,27,63239999,0,0,0,安徽省,Anhui
846,27,100469999,0,0,0,山东省,Shandong
847,27,37179999,0,0,0,山西省,Shanxi
848,27,113459999,0,0,0,广东省,Guangdong
849,27,49259999,0,0,0,广西壮族自治区,Guangxi
850,27,24869999,0,0,0,新疆维吾尔自治区,Xinjiang
851,27,80509999,0,0,0,江苏省,Jiangsu
852,27,46479999,0,0,0,江西省,Jiangxi
853,27,75559999,0,0,0,河北省,Hebei
854,27,96049999,0,0,0,河南省,Henan
855,27,57369999,0,0,0,浙江省,Zhejiang
856,27,9339999,0,0,0,海南省,Hainan
857,27,59169922,40,19,16,湖北省,Hubei
858,27,68989999,0,0,0,湖南省,Hunan
859,27,26369999,0,0,0,甘肃省,Gansu
860,27,39409999,0,0,0,福建省,Fujian
861,27,3439999,0,0,0,西藏自治区,Tibet
862,27,35999999,0,0,0,贵州省,Guizhou
863,27,43589999,0,0,0,辽宁省,Liaoning
864,27,31019999,0,0,0,重庆声,Chongqing
865,27,38639999,0,0,0,陕西省,Shaanxi
866,27,6029999,0,0,0,青海省,Qinghai
867,27,37729999,0,0,0,黑龙江省,Heilongjiang
868,28,24239999,0,0,0,上海市,Shanghai
869,28,48299999,0,0,0,云南省,Yunnan
870,28,25339999,0,0,0,内蒙古自治区,Inner Mongolia
871,28,21539999,0,0,0,北京市,Beijing
872,28,27039999,0,0,0,吉林省,Jilin
873,28,83409999,0,0,0,四川省,Sichuan
874,28,15599999,0,0,0,天津市,Tianjin
875,28,6879999,0,0,0,宁夏回族自治区,Ningxia
876,28,63239999,0,0,0,安徽省,Anhui
877,28,100469999,0,0,0,山东省,Shandong
878,28,37179999,0,0,0,山西省,Shanxi
879,28,113459999,0,0,0,广东省,Guangdong
880,28,49259999,0,0,0,广西壮族自治区,Guangxi
881,28,24869999,0,0,0,新疆维吾尔自治区,Xinjiang
882,28,80509999,0,0,0,江苏省,Jiangsu
883,28,46479999,0,0,0,江西省,Jiangxi
884,28,75559999,0,0,0,河北省,Hebei
885,28,96049999,0,0,0,河南省,Henan
886,28,57369999,0,0,0,浙江省,Zhejiang
887,28,9339999,0,0,0,海南省,Hainan
888,28,59169910,47,22,19,湖北省,Hubei
889,28,68989999,0,0,0,湖南省,Hunan
890,28,26369999,0,0,0,甘肃省,Gansu
891,28,39409999,0,0,0,福建省,Fujian
892,28,3439999,0,0,0,西藏自治区,Tibet
893,28,35999999,0,0,0,贵州省,Guizhou
894,28,43589999,0,0,0,辽宁省,Liaoning
895,28,31019999,0,0,0,重庆声,Chongqing
896,28,38639999,0,0,0,陕西省,Shaanxi
897,28,6029999,0,0,0,青海省,Qinghai
898,28,37729999,0,0,0,黑龙江省,Heilongjiang
899,29,24239999,0,0,0,上海市,Shanghai
900,29,48299999,0,0,0,云南省,Yunnan
901,29,25339999,0,0,0,内蒙古自治区,Inner Mongolia
902,29,21539999,0,0,0,北京市,Beijing
903,29,27039999,0,0,0,吉林省,Jilin
904,29,83409999,0,0,0,四川省,Sichuan
905,29,15599999,0,0,0,天津市,Tianjin
906,29,6879999,0,0,0,宁夏回族自治区,Ningxia
907,29,63239999,0,0,0,安徽省,Anhui
908,29,100469999,0,0,0,山东省,Shandong
909,29,37179999,0,0,0,山西省,Shanxi
910,29,113459999,0,0,0,广东省,Guangdong
911,29,49259999,0,0,0,广西壮族自治区,Guangxi
912,29,24869999,0,0,0,新疆维吾尔自治区,Xinjiang
913,29,80509999,0,0,0,江苏省,Jiangsu
914,29,46479999,0,0,0,江西省,Jiangxi
915,29,75559999,0,0,0,河北省,Hebei
916,29,96049998,0,0,0,河南省,Henan
917,29,57369999,0,0,0,浙江省,Zhejiang
918,29,9339999,0,0,0,海南省,Hainan
919,29,59169896,55,26,22,湖北省,Hubei
920,29,68989999,0,0,0,湖南省,Hunan
921,29,26369999,0,0,0,甘肃省,Gansu
922,29,39409999,0,0,0,福建省,Fujian
923,29,3439999,0,0,0,西藏自治区,Tibet
924,29,35999999,0,0,0,贵州省,Guizhou
925,29,43589999,0,0,0,辽宁省,Liaoning
926,29,31019999,0,0,0,重庆声,Chongqing
927,29,38639999,0,0,0,陕西省,Shaanxi
928,29,6029999,0,0,0,青海省,Qinghai
929,29,37729999,0,0,0,黑龙江省,Heilongjiang
930,30,24239999,0,0,0,上海市,Shanghai
931,30,48299999,0,0,0,云南省,Yunnan
932,30,25339999,0,0,0,内蒙古自治区,Inner Mongolia
933,30,21539999,0,0,0,北京市,Beijing
934,30,27039999,0,0,0,吉林省,Jilin
935,30,83409999,0,0,0,四川省,Sichuan
936,30,15599999,0,0,0,天津市,Tianjin
937,30,6879999,0,0,0,宁夏回族自治区,Ningxia
938,30,63239999,0,0,0,安徽省,Anhui
939,30,100469999,0,0,0,山东省,Shandong
940,30,37179999,0,0,0,山西省,Shanxi
941,30,113459999,0,0,0,广东省,Guangdong
942,30,49259999,0,0,0,广西壮族自治区,Guangxi
943,30,24869999,0,0,0,新疆维吾尔自治区,Xinjiang
944,30,80509999,0,0,0,江苏省,Jiangsu
945,30,46479999,0,0,0,江西省,Jiangxi
946,30,75559999,0,0,0,河北省,Hebei
947,30,96049998,0,0,0,河南省,Henan
948,30,57369999,0,0,0,浙江省,Zhejiang
949,30,9339999,0,0,0,海南省,Hainan
950,30,59169879,63,30,25,湖北省,Hubei
951,30,68989998,0,0,0,湖南省,Hunan
952,30,26369999,0,0,0,甘肃省,Gansu
953,30,39409999,0,0,0,福建省,Fujian
954,30,3439999,0,0,0,西藏自治区,Tibet
955,30,35999999,0,0,0,贵州省,Guizhou
956,30,43589999,0,0,0,辽宁省,Liaoning
957,30,31019999,0,0,0,重庆声,Chongqing
958,30,38639999,0,0,0,陕西省,Shaanxi
959,30,6029999,0,0,0,青海省,Qinghai
960,30,37729999,0,0,0,黑龙江省,Heilongjiang
961,31,24239999,0,0,0,上海市,Shanghai
962,31,48299999,0,0,0,云南省,Yunnan
963,31,25339999,0,0,0,内蒙古自治区,Inner Mongolia
964,31,21539999,0,0,0,北京市,Beijing
965,31,27039999,0,0,0,吉林省,Jilin
966,31,83409999,0,0,0,四川省,Sichuan
967,31,15599999,0,0,0,天津市,Tianjin
968,31,6879999,0,0,0,宁夏回族自治区,Ningxia
969,31,63239999,0,0,0,安徽省,Anhui
970,31,100469999,0,0,0,山东省,Shandong
971,31,37179999,0,0,0,山西省,Shanxi
972,31,113459999,0,0,0,广东省,Guangdong
973,31,49259999,0,0,0,广西壮族自治区,Guangxi
974,31,24869999,0,0,0,新疆维吾尔自治区,Xinjiang
975,31,80509999,0,0,0,江苏省,Jiangsu
976,31,46479999,0,0,0,江西省,Jiangxi
977,31,75559999,0,0,0,河北省,Hebei
978,31,96049998,0,0,0,河南省,Henan
979,31,57369999,0,0,0,浙江省,Zhejiang
980,31,9339999,0,0,0,海南省,Hainan
981,31,59169860,74,35,29,湖北省,Hubei
982,31,68989998,0,0,0,湖南省,Hunan
983,31,26369999,0,0,0,甘肃省,Gansu
984,31,39409999,0,0,0,福建省,Fujian
985,31,3439999,0,0,0,西藏自治区,Tibet
986,31,35999999,0,0,0,贵州省,Guizhou
987,31,43589999,0,0,0,辽宁省,Liaoning
988,31,31019999,0,0,0,重庆声,Chongqing
989,31,38639999,0,0,0,陕西省,Shaanxi
990,31,6029999,0,0,0,青海省,Qinghai
991,31,37729999,0,0,0,黑龙江省,Heilongjiang
992,32,24239999,0,0,0,上海市,Shanghai
993,32,48299999,0,0,0,云南省,Yunnan
994,32,25339999,0,0,0,内蒙古自治区,Inner Mongolia
995,32,21539999,0,0,0,北京市,Beijing
996,32,27039999,0,0,0,吉林省,Jilin
997,32,83409999,0,0,0,四川省,Sichuan
998,32,15599999,0,0,0,天津市,Tianjin
999,32,6879999,0,0,0,宁夏回族自治区,Ningxia
1000,32,63239999,0,0,0,安徽省,Anhui
1001,32,100469999,0,0,0,山东省,Shandong
1002,32,37179999,0,0,0,山西省,Shanxi
1003,32,113459999,0,0,0,广东省,Guangdong
1004,32,49259999,0,0,0,广西壮族自治区,Guangxi
1005,32,24869999,0,0,0,新疆维吾尔自治区,Xinjiang
1006,32,80509999,0,0,0,江苏省,Jiangsu
1007,32,46479999,0,0,0,江西省,Jiangxi
1008,32,75559999,0,0,0,河北省,Hebei
1009,32,96049998,1,0,0,河南省,Henan
1010,32,57369999,0,0,0,浙江省,Zhejiang
1011,32,9339999,0,0,0,海南省,Hainan
1012,32,59169837,85,41,34,湖北省,Hubei
1013,32,68989998,0,0,0,湖南省,Hunan
1014,32,26369999,0,0,0,甘肃省,Gansu
1015,32,39409999,0,0,0,福建省,Fujian
1016,32,3439999,0,0,0,西藏自治区,Tibet
1017,32,35999999,0,0,0,贵州省,Guizhou
1018,32,43589999,0,0,0,辽宁省,Liaoning
1019,32,31019999,0,0,0,重庆声,Chongqing
1020,32,38639999,0,0,0,陕西省,Shaanxi
1021,32,6029999,0,0,0,青海省,Qinghai
1022,32,37729999,0,0,0,黑龙江省,Heilongjiang
1023,33,24239999,0,0,0,上海市,Shanghai
1024,33,48299999,0,0,0,云南省,Yunnan
1025,33,25339999,0,0,0,内蒙古自治区,Inner Mongolia
1026,33,21539999,0,0,0,北京市,Beijing
1027,33,27039999,0,0,0,吉林省,Jilin
1028,33,83409999,0,0,0,四川省,Sichuan
1029,33,15599999,0,0,0,天津市,Tianjin
1030,33,6879999,0,0,0,宁夏回族自治区,Ningxia
1031,33,63239999,0,0,0,安徽省,Anhui
1032,33,100469999,0,0,0,山东省,Shandong
1033,33,37179999,0,0,0,山西省,Shanxi
1034,33,113459999,0,0,0,广东省,Guangdong
1035,33,49259999,0,0,0,广西壮族自治区,Guangxi
1036,33,24869999,0,0,0,新疆维吾尔自治区,Xinjiang
1037,33,80509999,0,0,0,江苏省,Jiangsu
1038,33,46479998,0,0,0,江西省,Jiangxi
1039,33,75559999,0,0,0,河北省,Hebei
1040,33,96049997,1,0,0,河南省,Henan
1041,33,57369999,0,0,0,浙江省,Zhejiang
1042,33,9339999,0,0,0,海南省,Hainan
1043,33,59169811,99,48,40,湖北省,Hubei
1044,33,68989998,1,0,0,湖南省,Hunan
1045,33,26369999,0,0,0,甘肃省,Gansu
1046,33,39409999,0,0,0,福建省,Fujian
1047,33,3439999,0,0,0,西藏自治区,Tibet
1048,33,35999999,0,0,0,贵州省,Guizhou
1049,33,43589999,0,0,0,辽宁省,Liaoning
1050,33,31019998,0,0,0,重庆声,Chongqing
1051,33,38639999,0,0,0,陕西省,Shaanxi
1052,33,6029999,0,0,0,青海省,Qinghai
1053,33,37729999,0,0,0,黑龙江省,Heilongjiang
1054,34,24239999,0,0,0,上海市,Shanghai
1055,34,48299999,0,0,0,云南省,Yunnan
1056,34,25339999,0,0,0,内蒙古自治区,Inner Mongolia
1057,34,21539999,0,0,0,北京市,Beijing
1058,34,27039999,0,0,0,吉林省,Jilin
1059,34,83409999,0,0,0,四川省,Sichuan
1060,34,15599999,0,0,0,天津市,Tianjin
1061,34,6879999,0,0,0,宁夏回族自治区,Ningxia
1062,34,63239999,0,0,0,安徽省,Anhui
1063,34,100469999,0,0,0,山东省,Shandong
1064,34,37179999,0,0,0,山西省,Shanxi
1065,34,113459999,0,0,0,广东省,Guangdong
1066,34,49259999,0,0,0,广西壮族自治区,Guangxi
1067,34,24869999,0,0,0,新疆维吾尔自治区,Xinjiang
1068,34,80509999,0,0,0,江苏省,Jiangsu
1069,34,46479998,0,0,0,江西省,Jiangxi
1070,34,75559999,0,0,0,河北省,Hebei
1071,34,96049997,1,0,0,河南省,Henan
1072,34,57369999,0,0,0,浙江省,Zhejiang
1073,34,9339999,0,0,0,海南省,Hainan
1074,34,59169781,115,55,46,湖北省,Hubei
1075,34,68989997,1,0,0,湖南省,Hunan
1076,34,26369999,0,0,0,甘肃省,Gansu
1077,34,39409999,0,0,0,福建省,Fujian
1078,34,3439999,0,0,0,西藏自治区,Tibet
1079,34,35999999,0,0,0,贵州省,Guizhou
1080,34,43589999,0,0,0,辽宁省,Liaoning
1081,34,31019998,0,0,0,重庆声,Chongqing
